alert_id,event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,attack_type,failed_logins,data_download_mb,risk_score,anomaly_score,threat_level,recommended_action,status,created_at
A000598,E003075,2026-06-02 01:11:15,U0230,8.48.77.179,Anonymous Proxy,/backup/snapshots,download,data_exfiltration,2,6800.61,93,0.6452,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000599,E003077,2026-05-31 17:37:13,U0499,45.48.126.59,Unknown,/vpc/security-groups,download,data_exfiltration,2,7115.82,91,0.6597,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000600,E003078,2026-05-18 01:15:41,U0291,64.74.60.230,Tor Exit Node,/network/firewall,login,brute_force,14,5.37,78,0.556,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000601,E003079,2026-05-10 21:46:27,U0245,198.252.121.77,North Korea,/database/production,delete,privilege_escalation,0,97.36,79,0.568,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000602,E003082,2026-05-28 05:17:25,U0053,24.53.92.244,Unknown,/network/firewall,configure,privilege_escalation,0,57.72,87,0.6041,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000603,E003095,2026-05-04 22:28:37,U0150,91.67.142.134,Tor Exit Node,/network/firewall,configure,privilege_escalation,3,37.18,67,0.5914,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000604,E003103,2026-05-20 01:51:12,U0380,172.168.245.109,Romania,/vpc/security-groups,write,geographic_anomaly,1,401.26,72,0.5754,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000605,E003110,2026-06-02 13:44:53,U0283,8.85.57.222,Tor Exit Node,/admin/users,download,data_exfiltration,0,5576.31,69,0.6352,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000606,E003113,2026-05-14 18:08:51,U0342,8.149.250.99,Ukraine,/network/firewall,login,brute_force,15,5.18,97,0.5827,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000607,E003114,2026-05-17 06:15:30,U0410,5.168.247.226,Anonymous Proxy,/backup/snapshots,delete,privilege_escalation,1,1.73,65,0.6046,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000608,E003119,2026-05-30 07:05:18,U0043,91.22.157.173,Anonymous Proxy,/vpc/security-groups,download,data_exfiltration,1,4492.51,93,0.6277,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000609,E003121,2026-05-30 15:50:46,U0002,192.58.230.9,Belarus,/vpc/security-groups,login,brute_force,13,8.52,64,0.5997,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000610,E003123,2026-05-13 17:54:35,U0157,5.187.236.71,Anonymous Proxy,/vpc/security-groups,download,data_exfiltration,1,1818.3,95,0.6249,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000611,E003125,2026-05-15 07:21:48,U0341,8.59.28.59,Romania,/backup/snapshots,download,data_exfiltration,1,7371.59,80,0.5831,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000612,E003126,2026-05-26 00:17:34,U0160,64.139.137.20,United States,/api/files,login,normal,0,11.83,0,0.5536,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000613,E003129,2026-05-14 23:25:25,U0424,52.197.39.102,Ukraine,/admin/users,write,geographic_anomaly,3,421.08,93,0.6069,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000614,E003134,2026-05-13 20:14:21,U0312,196.6.100.85,Nigeria,/vpc/security-groups,login,brute_force,18,8.52,82,0.6026,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000615,E003140,2026-05-10 08:03:46,U0484,104.144.3.45,Anonymous Proxy,/iam/roles,download,data_exfiltration,2,6704.89,100,0.6607,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000616,E003141,2026-05-15 18:56:13,U0355,45.162.100.121,North Korea,/admin/users,configure,geographic_anomaly,2,266.01,70,0.5458,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000617,E003147,2026-05-22 04:27:37,U0080,5.215.223.77,Ukraine,/backup/snapshots,delete,privilege_escalation,1,14.9,94,0.5923,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000618,E003156,2026-05-10 08:16:48,U0278,8.19.206.196,Belarus,/database/production,download,data_exfiltration,2,8670.08,79,0.6543,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000619,E003161,2026-05-10 14:33:21,U0426,45.200.166.242,Belarus,/admin/settings,write,privilege_escalation,0,149.83,77,0.6356,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000620,E003165,2026-06-01 04:53:58,U0415,192.238.58.176,Anonymous Proxy,/backup/snapshots,download,data_exfiltration,0,6429.33,82,0.62,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000621,E003175,2026-05-11 03:14:11,U0469,72.235.223.192,Unknown,/backup/snapshots,write,privilege_escalation,1,123.17,73,0.6173,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000622,E003181,2026-05-29 09:05:52,U0350,45.108.223.3,Anonymous Proxy,/vpc/security-groups,write,geographic_anomaly,4,458.09,80,0.633,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000623,E003185,2026-05-24 15:15:54,U0436,172.158.194.190,Tor Exit Node,/vpc/security-groups,login,brute_force,12,5.45,81,0.5633,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000624,E003189,2026-05-04 02:27:18,U0240,45.68.7.149,Unknown,/admin/settings,delete,geographic_anomaly,2,173.94,65,0.5553,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000625,E003191,2026-05-18 22:23:04,U0062,5.106.155.203,Ukraine,/admin/settings,login,brute_force,16,6.74,87,0.6156,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000626,E003194,2026-05-07 02:02:26,U0040,185.173.3.210,Romania,/network/firewall,delete,privilege_escalation,3,65.05,74,0.5739,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000627,E003197,2026-05-06 20:50:32,U0027,5.170.242.58,North Korea,/admin/users,delete,geographic_anomaly,4,339.04,61,0.5632,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000628,E003198,2026-05-04 01:53:28,U0173,52.79.109.232,North Korea,/network/firewall,download,data_exfiltration,2,2103.21,81,0.5392,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000629,E003200,2026-05-22 07:19:06,U0165,64.139.197.116,Romania,/network/firewall,configure,privilege_escalation,1,187.63,75,0.5865,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000630,E003203,2026-05-10 03:53:32,U0247,198.156.201.245,Ukraine,/storage/bucket-private,download,geographic_anomaly,4,555.08,67,0.5452,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000631,E003207,2026-05-09 16:44:26,U0231,45.9.5.193,Anonymous Proxy,/database/production,download,data_exfiltration,1,2298.22,80,0.62,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000632,E003208,2026-05-11 14:15:24,U0301,52.254.73.68,Anonymous Proxy,/admin/settings,download,data_exfiltration,0,4433.92,92,0.639,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000633,E003215,2026-05-24 18:03:55,U0174,185.107.118.232,Anonymous Proxy,/admin/users,configure,geographic_anomaly,2,249.9,69,0.5775,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000634,E003216,2026-05-04 06:31:31,U0227,91.18.176.216,Nigeria,/network/firewall,write,privilege_escalation,2,112.55,71,0.5959,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000635,E003217,2026-05-29 14:15:16,U0366,91.239.250.209,North Korea,/network/firewall,download,data_exfiltration,2,2755.89,67,0.6137,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000636,E003230,2026-05-05 12:41:45,U0288,104.39.236.69,Ukraine,/admin/settings,delete,privilege_escalation,0,61.89,63,0.5924,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000637,E003233,2026-05-18 14:25:01,U0361,72.164.112.7,Romania,/database/production,configure,privilege_escalation,3,173.22,75,0.6046,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000638,E003235,2026-05-30 14:19:39,U0054,104.58.148.27,India,/admin/settings,update,normal,0,36.05,14,0.554,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000639,E003236,2026-05-19 12:35:35,U0106,45.103.219.12,Belarus,/iam/roles,configure,geographic_anomaly,2,276.72,61,0.5437,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000640,E003237,2026-05-18 08:23:09,U0325,192.117.112.126,North Korea,/backup/snapshots,login,brute_force,18,3.61,78,0.5806,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000641,E003238,2026-05-09 08:25:46,U0472,52.55.143.154,Anonymous Proxy,/admin/settings,download,geographic_anomaly,2,156.08,71,0.5526,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000642,E003239,2026-05-27 10:29:23,U0444,91.51.254.218,North Korea,/admin/settings,login,brute_force,11,9.17,67,0.5645,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000643,E003254,2026-06-02 16:57:37,U0187,52.100.137.14,Spain,/storage/bucket-public,update,normal,0,11.94,13,0.5605,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000644,E003256,2026-05-18 20:47:07,U0138,196.73.85.223,North Korea,/admin/users,delete,privilege_escalation,2,36.13,78,0.5889,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000645,E003258,2026-05-27 10:58:01,U0437,24.186.221.61,Japan,/database/staging,read,normal,0,2.4,3,0.5406,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000646,E003260,2026-05-10 09:44:26,U0423,45.8.225.50,Tor Exit Node,/network/firewall,configure,privilege_escalation,1,158.39,59,0.5907,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000647,E003261,2026-05-23 14:02:49,U0209,24.122.9.230,Tor Exit Node,/vpc/security-groups,write,privilege_escalation,0,112.03,92,0.6241,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000648,E003262,2026-05-05 17:41:56,U0018,8.205.39.142,North Korea,/admin/users,configure,geographic_anomaly,1,468.7,84,0.5665,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000649,E003275,2026-05-25 20:52:39,U0247,64.112.105.12,Netherlands,/compute/instances,list,normal,0,9.17,30,0.5445,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000650,E003281,2026-05-18 23:18:40,U0105,198.154.225.136,Finland,/storage/bucket-public,read,normal,0,53.6,16,0.5539,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000651,E003286,2026-05-04 12:36:13,U0218,196.190.148.125,Tor Exit Node,/network/firewall,download,data_exfiltration,2,5088.53,92,0.5945,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000652,E003291,2026-05-19 13:16:12,U0224,196.30.140.42,Tor Exit Node,/backup/snapshots,write,privilege_escalation,3,136.62,74,0.6156,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000653,E003297,2026-06-01 02:23:29,U0007,196.188.115.112,Nigeria,/backup/snapshots,write,geographic_anomaly,1,524.4,50,0.5593,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000654,E003300,2026-05-07 19:58:52,U0062,192.171.245.207,Belarus,/network/firewall,login,brute_force,13,2.86,70,0.5687,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000655,E003301,2026-05-27 21:31:59,U0040,196.87.243.191,Unknown,/database/production,write,privilege_escalation,0,120.91,86,0.6189,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000656,E003303,2026-05-12 18:16:05,U0482,45.93.177.96,Tor Exit Node,/storage/bucket-private,download,data_exfiltration,2,6991.84,84,0.6028,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000657,E003307,2026-05-22 17:35:23,U0351,24.161.65.156,Anonymous Proxy,/database/production,login,brute_force,16,4.53,82,0.5986,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000658,E003311,2026-05-18 13:22:37,U0057,52.136.241.170,Singapore,/storage/bucket-public,logout,normal,0,84.18,19,0.5509,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000659,E003314,2026-05-26 03:51:44,U0481,8.46.93.99,North Korea,/iam/roles,download,data_exfiltration,2,8069.17,78,0.6066,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000660,E003316,2026-05-20 19:39:59,U0225,185.75.112.86,Tor Exit Node,/database/production,configure,privilege_escalation,2,18.35,82,0.5911,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000661,E003320,2026-05-21 15:53:05,U0304,24.112.12.175,Anonymous Proxy,/admin/users,write,privilege_escalation,2,25.27,80,0.6337,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000662,E003332,2026-05-31 06:40:23,U0405,213.70.128.148,Nigeria,/admin/users,login,brute_force,12,7.91,56,0.5623,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000663,E003335,2026-05-27 18:54:32,U0013,72.19.63.203,Ukraine,/admin/users,login,brute_force,13,8.83,80,0.5809,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000664,E003342,2026-05-05 08:19:52,U0393,52.197.71.177,North Korea,/admin/users,write,geographic_anomaly,2,315.51,58,0.5712,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000665,E003343,2026-06-01 03:57:20,U0387,24.24.105.131,Ukraine,/database/production,login,brute_force,16,3.23,67,0.5717,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000666,E003350,2026-05-31 08:15:11,U0337,196.246.178.235,Unknown,/iam/roles,configure,privilege_escalation,3,174.19,85,0.6251,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000667,E003364,2026-05-29 10:37:41,U0395,24.216.179.243,Sweden,/logs/audit,upload,normal,0,61.67,20,0.5519,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000668,E003382,2026-05-19 10:42:17,U0222,196.153.22.192,Romania,/database/production,write,privilege_escalation,1,120.06,86,0.606,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000669,E003383,2026-05-19 00:33:26,U0357,172.80.102.83,Anonymous Proxy,/vpc/security-groups,download,data_exfiltration,2,8220.16,95,0.669,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000670,E003387,2026-05-16 00:23:44,U0014,196.97.34.81,Belarus,/storage/bucket-private,delete,privilege_escalation,0,188.16,100,0.6065,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000671,E003401,2026-05-23 08:57:06,U0143,192.158.232.235,Romania,/database/production,delete,privilege_escalation,1,71.96,84,0.5688,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000672,E003403,2026-06-01 16:21:17,U0471,213.209.49.152,North Korea,/storage/bucket-private,configure,privilege_escalation,3,90.24,74,0.5925,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000673,E003407,2026-05-26 06:09:48,U0036,72.39.120.38,Nigeria,/admin/users,download,data_exfiltration,2,4672.32,96,0.6426,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000674,E003421,2026-05-14 02:59:39,U0405,91.39.161.104,Belarus,/vpc/security-groups,download,geographic_anomaly,3,569.58,76,0.5698,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000675,E003423,2026-05-23 14:57:57,U0204,52.179.76.110,Unknown,/iam/roles,download,data_exfiltration,1,4309.51,95,0.5951,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000676,E003424,2026-05-24 22:57:30,U0490,72.172.164.7,Sweden,/api/users,login,normal,0,100.32,0,0.5702,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000677,E003425,2026-05-10 07:03:18,U0319,213.199.132.101,Romania,/backup/snapshots,login,brute_force,19,5.64,69,0.5872,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000678,E003429,2026-05-25 05:14:22,U0041,192.221.92.233,Belarus,/admin/users,login,brute_force,13,8.82,71,0.5826,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000679,E003433,2026-05-16 13:20:53,U0399,185.10.1.171,Belarus,/backup/snapshots,download,data_exfiltration,1,8061.99,100,0.6514,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000680,E003435,2026-05-11 14:07:23,U0062,52.222.115.42,Tor Exit Node,/backup/snapshots,write,geographic_anomaly,1,389.97,76,0.568,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000681,E003442,2026-05-03 23:07:02,U0366,5.161.90.191,Nigeria,/admin/users,download,data_exfiltration,2,3320.25,85,0.6009,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000682,E003448,2026-05-29 06:59:12,U0481,24.64.27.64,Nigeria,/admin/settings,login,brute_force,12,7.47,80,0.5735,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000683,E003452,2026-06-02 02:40:56,U0130,213.139.225.231,North Korea,/admin/users,write,privilege_escalation,3,16.83,75,0.6192,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000684,E003453,2026-05-27 17:37:46,U0469,72.54.237.52,Nigeria,/iam/roles,write,privilege_escalation,0,78.46,78,0.5865,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000685,E003455,2026-05-25 10:57:12,U0071,172.233.217.160,Germany,/database/staging,logout,normal,2,15.3,15,0.5712,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000686,E003457,2026-05-11 09:09:03,U0266,185.22.92.110,Anonymous Proxy,/storage/bucket-private,write,privilege_escalation,1,180.93,56,0.6232,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A000687,E003459,2026-05-30 01:16:17,U0353,213.142.87.18,Ukraine,/iam/roles,login,brute_force,12,1.32,100,0.5654,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000688,E003464,2026-05-05 16:05:24,U0450,185.189.178.13,Nigeria,/backup/snapshots,download,data_exfiltration,2,7565.75,84,0.639,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000689,E003465,2026-05-09 23:17:17,U0366,52.238.181.215,Romania,/vpc/security-groups,download,data_exfiltration,1,1695.78,68,0.5455,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000690,E003469,2026-05-15 18:59:17,U0396,198.88.11.119,Anonymous Proxy,/storage/bucket-private,login,brute_force,19,5.92,68,0.613,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000691,E003471,2026-05-30 12:43:09,U0057,45.150.112.211,Ukraine,/admin/users,download,data_exfiltration,1,8435.77,74,0.6378,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000692,E003476,2026-05-08 18:35:01,U0374,72.188.92.180,Unknown,/backup/snapshots,delete,privilege_escalation,0,91.55,81,0.5857,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000693,E003495,2026-05-31 15:34:33,U0484,213.47.82.150,Belarus,/admin/settings,login,brute_force,10,0.51,84,0.5891,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000694,E003500,2026-05-04 07:28:59,U0265,185.121.94.122,North Korea,/database/production,download,data_exfiltration,0,6971.84,88,0.5753,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000695,E003502,2026-05-14 12:40:41,U0396,192.60.132.162,Romania,/storage/bucket-private,write,privilege_escalation,1,46.61,90,0.6015,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000696,E003515,2026-05-25 06:04:27,U0492,72.252.89.188,Belarus,/network/firewall,download,data_exfiltration,2,2725.45,100,0.6371,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000697,E003521,2026-05-15 21:32:29,U0415,52.184.127.194,Unknown,/vpc/security-groups,write,privilege_escalation,1,137.8,86,0.6364,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000698,E003524,2026-05-30 13:53:39,U0354,91.89.159.78,Unknown,/admin/settings,write,privilege_escalation,2,61.84,70,0.6332,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A000699,E003529,2026-05-11 18:04:40,U0097,185.139.85.142,Belarus,/admin/settings,configure,privilege_escalation,0,56.31,88,0.6225,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000700,E003532,2026-05-07 13:23:53,U0332,24.133.104.20,Unknown,/database/production,write,geographic_anomaly,2,39.91,80,0.5555,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000701,E003534,2026-05-07 00:29:25,U0305,8.215.22.69,Romania,/storage/bucket-private,download,data_exfiltration,0,6351.19,82,0.6025,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000702,E003538,2026-05-29 04:53:43,U0141,213.233.149.231,Nigeria,/iam/roles,write,geographic_anomaly,1,298.44,75,0.5506,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000703,E003540,2026-05-05 05:28:43,U0434,185.101.158.53,Romania,/network/firewall,download,data_exfiltration,1,5672.43,65,0.6222,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A000704,E003551,2026-05-08 17:10:02,U0263,213.48.76.7,Nigeria,/iam/roles,delete,privilege_escalation,2,35.67,80,0.5674,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A000705,E003558,2026-05-08 06:44:25,U0164,196.126.107.83,North Korea,/network/firewall,login,brute_force,18,8.62,71,0.5778,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A000706,E003559,2026-05-20 05:09:04,U0179,196.48.164.218,Nigeria,/storage/bucket-private,download,data_exfiltration,1,1667.67,100,0.5596,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
