event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,failed_logins,session_duration,data_download_mb,admin_action,risk_score,attack_type,label,prediction,anomaly_score,threat_level,recommended_action
E003168,2026-05-06 16:24:10,U0229,8.64.232.188,Germany,/admin/settings,download,0,264,10.54,No,7,normal,0,0,0.4614,Low,No Action Required
E003169,2026-05-24 08:19:32,U0309,72.51.189.223,United Kingdom,/api/users,login,0,2053,13.52,No,15,normal,0,0,0.4004,Low,No Action Required
E003170,2026-05-07 08:46:32,U0386,72.114.22.214,Germany,/storage/bucket-public,logout,2,2286,0.09,No,30,normal,0,0,0.4649,Low,No Action Required
E003171,2026-05-18 19:35:50,U0236,24.233.159.7,Australia,/api/files,upload,0,1994,19.33,No,22,normal,0,0,0.442,Low,No Action Required
E003172,2026-05-07 11:48:54,U0456,24.228.104.70,France,/api/users,read,0,252,10.84,No,12,normal,0,0,0.4183,Low,No Action Required
E003173,2026-05-30 23:11:01,U0047,104.182.103.191,Germany,/api/users,upload,0,2581,5.9,No,1,normal,0,0,0.4339,Low,No Action Required
E003174,2026-05-13 20:45:21,U0031,172.163.237.237,India,/compute/instances,login,0,310,4.6,No,14,normal,0,0,0.4023,Low,No Action Required
E003175,2026-05-11 03:14:11,U0469,72.235.223.192,Unknown,/backup/snapshots,write,1,169,123.17,Yes,73,privilege_escalation,1,1,0.6173,Medium,Require MFA verification
E003176,2026-05-24 15:16:57,U0321,198.250.48.110,Finland,/api/data,download,0,1733,27.27,No,8,normal,0,0,0.4134,Low,No Action Required
E003177,2026-05-18 06:45:00,U0307,198.82.35.136,Germany,/api/files,download,0,2038,44.19,No,20,normal,0,0,0.406,Low,No Action Required
E003178,2026-05-29 00:19:55,U0027,172.75.73.161,United Kingdom,/api/users,update,0,2270,7.66,No,3,normal,0,0,0.4314,Low,No Action Required
E003179,2026-06-02 02:31:15,U0242,45.35.247.74,Romania,/network/firewall,delete,4,314,193.78,No,71,geographic_anomaly,1,0,0.5231,Low,No Action Required
E003180,2026-05-21 10:59:11,U0437,172.110.129.130,France,/backup/snapshots,logout,0,2850,22.44,No,20,normal,0,0,0.4005,Low,No Action Required
E003181,2026-05-29 09:05:52,U0350,45.108.223.3,Anonymous Proxy,/vpc/security-groups,write,4,457,458.09,No,80,geographic_anomaly,1,1,0.633,High,Temporarily lock account
E003182,2026-05-22 05:59:32,U0109,72.3.181.76,Norway,/compute/instances,upload,0,1277,2.42,No,7,normal,0,0,0.417,Low,No Action Required
E003183,2026-05-20 20:56:17,U0102,192.58.19.227,Australia,/database/staging,list,0,1546,11.48,No,15,normal,0,0,0.4088,Low,No Action Required
E003184,2026-05-08 21:59:14,U0231,104.91.108.145,Finland,/database/staging,upload,0,1722,78.44,No,2,normal,0,0,0.4556,Low,No Action Required
E003185,2026-05-24 15:15:54,U0436,172.158.194.190,Tor Exit Node,/vpc/security-groups,login,12,27,5.45,No,81,brute_force,1,1,0.5633,Critical,Block IP address
E003186,2026-05-27 11:45:21,U0293,72.218.146.96,Spain,/api/files,update,0,2172,26.1,No,7,normal,0,0,0.4081,Low,No Action Required
E003187,2026-05-11 00:06:27,U0345,45.127.55.95,Unknown,/admin/users,download,4,301,32.74,No,70,geographic_anomaly,1,0,0.5345,Low,No Action Required
E003188,2026-05-31 16:46:49,U0081,52.132.131.82,Japan,/storage/bucket-private,list,0,2854,83.81,No,23,normal,0,0,0.4364,Low,No Action Required
E003189,2026-05-04 02:27:18,U0240,45.68.7.149,Unknown,/admin/settings,delete,2,466,173.94,No,65,geographic_anomaly,1,1,0.5553,Medium,Require MFA verification
E003190,2026-05-16 19:55:51,U0315,8.237.218.85,Finland,/storage/bucket-public,update,1,1548,13.11,No,12,normal,0,0,0.442,Low,No Action Required
E003191,2026-05-18 22:23:04,U0062,5.106.155.203,Ukraine,/admin/settings,login,16,43,6.74,No,87,brute_force,1,1,0.6156,Critical,Block IP address
E003192,2026-05-14 01:43:21,U0488,5.79.157.210,North Korea,/storage/bucket-private,delete,1,572,469.88,No,66,geographic_anomaly,1,0,0.5218,Low,No Action Required
E003193,2026-05-24 02:46:21,U0448,198.185.169.180,Ireland,/api/users,upload,0,1620,23.63,No,28,normal,0,0,0.4207,Low,No Action Required
E003194,2026-05-07 02:02:26,U0040,185.173.3.210,Romania,/network/firewall,delete,3,382,65.05,Yes,74,privilege_escalation,1,1,0.5739,Medium,Require MFA verification
E003195,2026-05-31 11:02:01,U0036,192.188.91.4,Sweden,/compute/instances,login,0,3148,7.78,No,24,normal,0,0,0.4185,Low,No Action Required
E003196,2026-05-20 00:46:14,U0339,198.93.71.148,Norway,/storage/bucket-public,upload,0,1171,69.22,No,14,normal,0,0,0.4415,Low,No Action Required
E003197,2026-05-06 20:50:32,U0027,5.170.242.58,North Korea,/admin/users,delete,4,421,339.04,No,61,geographic_anomaly,1,1,0.5632,Medium,Require MFA verification
E003198,2026-05-04 01:53:28,U0173,52.79.109.232,North Korea,/network/firewall,download,2,2952,2103.21,No,81,data_exfiltration,1,1,0.5392,Critical,Terminate session
E003199,2026-05-14 22:07:29,U0180,72.228.44.56,Finland,/storage/bucket-public,logout,0,1317,10.59,No,19,normal,0,0,0.407,Low,No Action Required
E003200,2026-05-22 07:19:06,U0165,64.139.197.116,Romania,/network/firewall,configure,1,321,187.63,Yes,75,privilege_escalation,1,1,0.5865,High,Temporarily lock account
E003201,2026-05-28 16:15:46,U0328,8.254.148.165,France,/api/files,list,0,2943,15.05,No,8,normal,0,0,0.4104,Low,No Action Required
E003202,2026-05-29 06:34:08,U0050,64.11.178.251,Netherlands,/iam/roles,login,0,1127,55.09,No,16,normal,0,0,0.3977,Low,No Action Required
E003203,2026-05-10 03:53:32,U0247,198.156.201.245,Ukraine,/storage/bucket-private,download,4,449,555.08,No,67,geographic_anomaly,1,1,0.5452,Medium,Require MFA verification
E003204,2026-06-01 00:55:19,U0032,198.161.70.56,United Kingdom,/compute/instances,read,0,73,1.13,No,2,normal,0,0,0.4631,Low,No Action Required
E003205,2026-05-11 13:12:09,U0144,192.107.3.51,Ireland,/database/staging,list,2,2035,21.65,No,4,normal,0,0,0.4487,Low,No Action Required
E003206,2026-05-31 02:18:12,U0332,104.52.99.193,United Kingdom,/database/staging,download,0,1763,0.05,No,32,normal,0,0,0.4312,Low,No Action Required
E003207,2026-05-09 16:44:26,U0231,45.9.5.193,Anonymous Proxy,/database/production,download,1,6960,2298.22,No,80,data_exfiltration,1,1,0.62,Critical,Terminate session
E003208,2026-05-11 14:15:24,U0301,52.254.73.68,Anonymous Proxy,/admin/settings,download,0,4732,4433.92,No,92,data_exfiltration,1,1,0.639,Critical,Terminate session
E003209,2026-05-16 17:10:18,U0058,52.52.182.100,United States,/api/files,update,0,1272,13.15,No,8,normal,0,0,0.427,Low,No Action Required
E003210,2026-05-23 00:31:06,U0235,52.196.160.199,United Kingdom,/api/data,list,0,3294,65.59,No,11,normal,0,0,0.4629,Low,No Action Required
E003211,2026-05-17 13:15:41,U0131,72.140.33.169,Norway,/api/data,update,0,2976,45.52,No,11,normal,0,0,0.424,Low,No Action Required
E003212,2026-05-17 22:28:46,U0327,8.184.106.163,Ireland,/api/users,logout,0,978,19.17,No,23,normal,0,0,0.3946,Low,No Action Required
E003213,2026-05-06 13:39:23,U0174,172.41.168.219,Sweden,/logs/audit,list,0,1521,3.11,No,21,normal,0,0,0.4003,Low,No Action Required
E003214,2026-05-21 08:33:17,U0032,64.253.53.217,United States,/database/staging,read,0,769,10.24,No,3,normal,0,0,0.4429,Low,No Action Required
E003215,2026-05-24 18:03:55,U0174,185.107.118.232,Anonymous Proxy,/admin/users,configure,2,505,249.9,No,69,geographic_anomaly,1,1,0.5775,Medium,Require MFA verification
E003216,2026-05-04 06:31:31,U0227,91.18.176.216,Nigeria,/network/firewall,write,2,766,112.55,Yes,71,privilege_escalation,1,1,0.5959,Medium,Require MFA verification
E003217,2026-05-29 14:15:16,U0366,91.239.250.209,North Korea,/network/firewall,download,2,7060,2755.89,No,67,data_exfiltration,1,1,0.6137,Critical,Terminate session
E003218,2026-05-19 10:09:04,U0005,24.56.167.68,Spain,/compute/instances,update,0,333,43.45,No,19,normal,0,0,0.4212,Low,No Action Required
E003219,2026-05-23 13:33:19,U0184,24.193.80.38,Japan,/storage/bucket-public,update,0,2065,16.53,No,5,normal,0,0,0.4214,Low,No Action Required
E003220,2026-06-01 20:46:19,U0452,192.46.128.83,Finland,/api/data,update,0,2665,3.75,No,0,normal,0,0,0.4392,Low,No Action Required
E003221,2026-05-10 14:47:56,U0247,24.190.37.81,France,/compute/instances,login,0,2649,82.69,No,24,normal,0,0,0.4164,Low,No Action Required
E003222,2026-05-07 00:41:00,U0054,24.8.210.27,India,/storage/bucket-private,upload,0,2270,22.17,No,0,normal,0,0,0.4497,Low,No Action Required
E003223,2026-05-16 00:08:53,U0483,8.145.255.173,Australia,/api/data,download,0,1622,5.56,No,8,normal,0,0,0.4426,Low,No Action Required
E003224,2026-05-13 22:28:53,U0366,52.253.8.67,United States,/api/users,list,0,2485,36.5,No,24,normal,0,0,0.4229,Low,No Action Required
E003225,2026-05-05 00:59:28,U0114,72.101.221.187,France,/api/files,list,1,1574,9.79,No,26,normal,0,0,0.4328,Low,No Action Required
E003226,2026-05-08 22:27:30,U0222,192.123.111.49,Ireland,/api/users,list,0,3945,19.64,No,14,normal,0,0,0.4452,Low,No Action Required
E003227,2026-05-23 12:16:23,U0398,8.160.98.175,Sweden,/api/users,login,0,3025,15.63,No,12,normal,0,0,0.408,Low,No Action Required
E003228,2026-05-22 13:37:54,U0241,64.234.80.113,Spain,/logs/audit,update,1,3524,4.63,No,25,normal,0,0,0.4871,Low,No Action Required
E003229,2026-05-07 08:36:00,U0409,104.202.201.57,Netherlands,/database/staging,logout,0,1829,3.11,No,21,normal,0,0,0.3832,Low,No Action Required
E003230,2026-05-05 12:41:45,U0288,104.39.236.69,Ukraine,/admin/settings,delete,0,632,61.89,Yes,63,privilege_escalation,1,1,0.5924,Medium,Require MFA verification
E003231,2026-05-31 11:15:08,U0391,24.241.80.174,Netherlands,/storage/bucket-public,logout,0,2728,95.65,No,11,normal,0,0,0.4406,Low,No Action Required
E003232,2026-05-27 07:18:31,U0474,52.12.227.53,France,/api/data,read,0,231,15.5,No,22,normal,0,0,0.4291,Low,No Action Required
E003233,2026-05-18 14:25:01,U0361,72.164.112.7,Romania,/database/production,configure,3,561,173.22,Yes,75,privilege_escalation,1,1,0.6046,High,Temporarily lock account
E003234,2026-05-29 08:13:45,U0006,72.142.135.192,Sweden,/compute/instances,upload,2,1257,15.17,No,10,normal,0,0,0.4768,Low,No Action Required
E003235,2026-05-30 14:19:39,U0054,104.58.148.27,India,/admin/settings,update,0,2208,36.05,Yes,14,normal,0,1,0.554,Low,Monitor activity
E003236,2026-05-19 12:35:35,U0106,45.103.219.12,Belarus,/iam/roles,configure,2,544,276.72,No,61,geographic_anomaly,1,1,0.5437,Medium,Require MFA verification
E003237,2026-05-18 08:23:09,U0325,192.117.112.126,North Korea,/backup/snapshots,login,18,56,3.61,No,78,brute_force,1,1,0.5806,Critical,Block IP address
E003238,2026-05-09 08:25:46,U0472,52.55.143.154,Anonymous Proxy,/admin/settings,download,2,165,156.08,No,71,geographic_anomaly,1,1,0.5526,Medium,Require MFA verification
E003239,2026-05-27 10:29:23,U0444,91.51.254.218,North Korea,/admin/settings,login,11,48,9.17,No,67,brute_force,1,1,0.5645,Critical,Block IP address
E003240,2026-05-09 15:14:39,U0173,52.226.180.232,Japan,/api/users,upload,0,995,18.17,No,9,normal,0,0,0.4166,Low,No Action Required
E003241,2026-05-26 04:31:54,U0056,64.79.128.190,Japan,/api/data,download,1,1837,6.58,No,15,normal,0,0,0.431,Low,No Action Required
E003242,2026-05-10 00:16:03,U0372,198.17.203.103,Singapore,/storage/bucket-public,list,0,1414,88.77,No,21,normal,0,0,0.4332,Low,No Action Required
E003243,2026-06-02 03:37:21,U0026,24.204.140.187,Canada,/database/staging,upload,1,553,7.73,No,15,normal,0,0,0.4586,Low,No Action Required
E003244,2026-05-22 00:58:31,U0415,192.57.45.146,Australia,/api/files,download,0,1174,6.64,No,8,normal,0,0,0.442,Low,No Action Required
E003245,2026-05-30 02:37:52,U0241,192.2.40.5,France,/database/staging,download,0,1258,28.6,No,21,normal,0,0,0.4013,Low,No Action Required
E003246,2026-05-19 22:39:13,U0492,52.187.180.129,France,/database/staging,read,0,2179,20.64,No,0,normal,0,0,0.416,Low,No Action Required
E003247,2026-05-11 06:45:57,U0480,52.185.243.184,Japan,/storage/bucket-public,download,0,769,17.61,No,4,normal,0,0,0.4384,Low,No Action Required
E003248,2026-05-18 03:53:48,U0051,172.167.90.104,Australia,/storage/bucket-public,login,2,3704,5.14,No,23,normal,0,0,0.5263,Low,No Action Required
E003249,2026-06-01 22:23:38,U0266,192.14.35.46,Spain,/iam/roles,list,0,3044,119.67,No,0,normal,0,0,0.4616,Low,No Action Required
E003250,2026-05-21 01:59:55,U0062,192.182.119.147,India,/iam/roles,login,0,822,17.51,No,12,normal,0,0,0.3901,Low,No Action Required
E003251,2026-05-11 19:20:28,U0214,198.36.193.123,Spain,/storage/bucket-public,upload,0,3128,4.94,No,15,normal,0,0,0.4532,Low,No Action Required
E003252,2026-05-13 20:47:38,U0103,24.69.37.116,Germany,/api/data,update,0,331,10.6,No,17,normal,0,0,0.4213,Low,No Action Required
E003253,2026-05-25 04:23:34,U0342,24.208.24.20,Spain,/iam/roles,list,1,2957,3.45,No,6,normal,0,0,0.4463,Low,No Action Required
E003254,2026-06-02 16:57:37,U0187,52.100.137.14,Spain,/storage/bucket-public,update,0,197,11.94,Yes,13,normal,0,1,0.5605,Low,Monitor activity
E003255,2026-05-23 14:36:24,U0230,72.83.80.148,Spain,/api/data,login,1,1318,22.09,No,15,normal,0,0,0.4211,Low,No Action Required
E003256,2026-05-18 20:47:07,U0138,196.73.85.223,North Korea,/admin/users,delete,2,136,36.13,Yes,78,privilege_escalation,1,1,0.5889,High,Temporarily lock account
E003257,2026-05-19 20:22:41,U0413,104.58.205.103,United Kingdom,/compute/instances,login,0,2058,13.2,No,3,normal,0,0,0.4153,Low,No Action Required
E003258,2026-05-27 10:58:01,U0437,24.186.221.61,Japan,/database/staging,read,0,1083,2.4,Yes,3,normal,0,1,0.5406,Low,Monitor activity
E003259,2026-05-23 02:21:57,U0076,172.36.193.66,United Kingdom,/compute/instances,upload,0,3197,6.91,No,2,normal,0,0,0.4694,Low,No Action Required
E003260,2026-05-10 09:44:26,U0423,45.8.225.50,Tor Exit Node,/network/firewall,configure,1,596,158.39,Yes,59,privilege_escalation,1,1,0.5907,Low,Monitor activity
E003261,2026-05-23 14:02:49,U0209,24.122.9.230,Tor Exit Node,/vpc/security-groups,write,0,416,112.03,Yes,92,privilege_escalation,1,1,0.6241,Critical,Temporarily lock account
E003262,2026-05-05 17:41:56,U0018,8.205.39.142,North Korea,/admin/users,configure,1,590,468.7,No,84,geographic_anomaly,1,1,0.5665,High,Temporarily lock account
E003263,2026-05-20 20:51:40,U0254,52.172.154.45,Ireland,/api/users,read,0,2488,47.64,No,13,normal,0,0,0.398,Low,No Action Required
E003264,2026-05-08 05:16:44,U0360,24.6.255.170,Spain,/api/data,update,0,1318,20.36,No,13,normal,0,0,0.4049,Low,No Action Required
E003265,2026-05-08 19:08:55,U0209,24.9.36.100,Ireland,/database/staging,read,0,941,30.06,No,22,normal,0,0,0.3949,Low,No Action Required
E003266,2026-05-23 00:24:57,U0182,198.0.176.89,Spain,/backup/snapshots,read,0,4212,29.22,No,11,normal,0,0,0.4701,Low,No Action Required
E003267,2026-05-24 03:39:38,U0070,72.181.165.171,India,/storage/bucket-private,logout,0,840,42.34,No,0,normal,0,0,0.4317,Low,No Action Required
E003268,2026-05-19 16:29:01,U0497,24.148.167.18,Netherlands,/compute/instances,logout,0,1611,10.62,No,22,normal,0,0,0.3811,Low,No Action Required
E003269,2026-05-28 03:38:09,U0138,52.157.172.188,India,/backup/snapshots,download,0,2194,13.17,No,7,normal,0,0,0.4068,Low,No Action Required
E003270,2026-05-12 00:02:06,U0464,64.35.51.92,United Kingdom,/api/files,upload,0,1886,65.91,No,27,normal,0,0,0.4614,Low,No Action Required
E003271,2026-05-16 20:08:36,U0190,172.202.185.191,India,/storage/bucket-public,logout,0,2625,40.04,No,9,normal,0,0,0.4138,Low,No Action Required
E003272,2026-05-13 15:47:13,U0061,72.213.45.63,Singapore,/api/data,read,0,694,42.84,No,5,normal,0,0,0.42,Low,No Action Required
E003273,2026-05-22 03:31:00,U0211,8.124.22.33,Netherlands,/storage/bucket-public,list,0,1985,17.15,No,11,normal,0,0,0.4109,Low,No Action Required
E003274,2026-05-06 15:01:43,U0166,192.212.176.51,Spain,/api/data,download,0,60,18.6,No,27,normal,0,0,0.4498,Low,No Action Required
E003275,2026-05-25 20:52:39,U0247,64.112.105.12,Netherlands,/compute/instances,list,0,3289,9.17,Yes,30,normal,0,1,0.5445,Low,Monitor activity
E003276,2026-05-07 14:29:24,U0045,198.12.183.192,United Kingdom,/logs/audit,download,0,2576,1.11,No,11,normal,0,0,0.4307,Low,No Action Required
E003277,2026-05-04 14:45:15,U0226,52.117.39.132,Sweden,/database/staging,update,0,2729,46.12,No,13,normal,0,0,0.415,Low,No Action Required
E003278,2026-06-02 02:00:54,U0094,172.210.243.234,Netherlands,/database/production,update,0,1144,17.93,No,8,normal,0,0,0.3963,Low,No Action Required
E003279,2026-05-27 19:33:00,U0071,24.20.158.202,India,/api/files,upload,0,1862,123.92,No,22,normal,0,0,0.4491,Low,No Action Required
E003280,2026-05-06 18:04:27,U0326,91.248.34.44,Ukraine,/iam/roles,delete,2,246,467.33,No,69,geographic_anomaly,1,0,0.5232,Low,No Action Required
E003281,2026-05-18 23:18:40,U0105,198.154.225.136,Finland,/storage/bucket-public,read,0,2769,53.6,Yes,16,normal,0,1,0.5539,Low,Monitor activity
E003282,2026-05-27 18:42:49,U0112,198.125.10.173,India,/network/firewall,login,1,2365,25.45,No,17,normal,0,0,0.4208,Low,No Action Required
E003283,2026-05-25 13:08:54,U0226,198.121.17.24,Netherlands,/api/data,upload,0,2600,16.04,No,24,normal,0,0,0.4254,Low,No Action Required
E003284,2026-05-26 17:00:00,U0229,8.139.122.131,Spain,/storage/bucket-public,upload,1,2162,1.96,No,20,normal,0,0,0.4661,Low,No Action Required
E003285,2026-05-21 05:43:06,U0097,52.216.184.11,Ireland,/api/data,login,0,2166,6.31,No,15,normal,0,0,0.3934,Low,No Action Required
E003286,2026-05-04 12:36:13,U0218,196.190.148.125,Tor Exit Node,/network/firewall,download,2,2191,5088.53,No,92,data_exfiltration,1,1,0.5945,Critical,Terminate session
E003287,2026-05-31 16:08:00,U0109,64.210.140.70,Singapore,/vpc/security-groups,logout,0,2789,47.22,No,14,normal,0,0,0.4446,Low,No Action Required
E003288,2026-05-17 21:41:48,U0449,104.124.186.254,Finland,/compute/instances,logout,0,3349,16.06,No,5,normal,0,0,0.4281,Low,No Action Required
E003289,2026-05-14 07:12:56,U0402,8.248.185.239,Finland,/database/staging,logout,0,1155,85.63,No,18,normal,0,0,0.4121,Low,No Action Required
E003290,2026-05-16 19:46:37,U0429,52.42.124.3,France,/logs/audit,read,0,1170,3.41,No,11,normal,0,0,0.4003,Low,No Action Required
E003291,2026-05-19 13:16:12,U0224,196.30.140.42,Tor Exit Node,/backup/snapshots,write,3,606,136.62,Yes,74,privilege_escalation,1,1,0.6156,Medium,Require MFA verification
E003292,2026-05-14 19:14:04,U0024,24.56.221.34,France,/logs/audit,list,0,2615,34.36,No,21,normal,0,0,0.3981,Low,No Action Required
E003293,2026-05-30 10:02:41,U0316,8.82.46.147,Finland,/api/data,upload,0,1439,4.91,No,21,normal,0,0,0.4199,Low,No Action Required
E003294,2026-05-21 23:51:18,U0411,172.115.213.74,Netherlands,/api/files,upload,0,2723,8.7,No,27,normal,0,0,0.434,Low,No Action Required
E003295,2026-05-23 08:41:41,U0225,64.1.188.67,Netherlands,/compute/instances,read,0,502,6.59,No,11,normal,0,0,0.4032,Low,No Action Required
E003296,2026-05-19 07:33:04,U0414,198.114.170.186,Australia,/logs/audit,list,0,2512,3.23,No,6,normal,0,0,0.4317,Low,No Action Required
E003297,2026-06-01 02:23:29,U0007,196.188.115.112,Nigeria,/backup/snapshots,write,1,569,524.4,No,50,geographic_anomaly,1,1,0.5593,Medium,Require MFA verification
E003298,2026-05-18 11:23:21,U0189,64.66.140.121,Spain,/compute/instances,download,0,3815,13.25,No,13,normal,0,0,0.4551,Low,No Action Required
E003299,2026-05-27 00:13:32,U0406,8.149.117.251,Nigeria,/network/firewall,login,9,11,8.88,No,60,brute_force,1,0,0.5248,Low,No Action Required
E003300,2026-05-07 19:58:52,U0062,192.171.245.207,Belarus,/network/firewall,login,13,29,2.86,No,70,brute_force,1,1,0.5687,Critical,Block IP address
E003301,2026-05-27 21:31:59,U0040,196.87.243.191,Unknown,/database/production,write,0,166,120.91,Yes,86,privilege_escalation,1,1,0.6189,High,Temporarily lock account
E003302,2026-05-28 17:17:43,U0290,192.133.68.90,Finland,/compute/instances,login,0,842,14.25,No,5,normal,0,0,0.4072,Low,No Action Required
E003303,2026-05-12 18:16:05,U0482,45.93.177.96,Tor Exit Node,/storage/bucket-private,download,2,2208,6991.84,No,84,data_exfiltration,1,1,0.6028,Critical,Terminate session
E003304,2026-05-23 17:48:13,U0167,72.93.244.3,United States,/database/production,logout,0,1292,33.09,No,16,normal,0,0,0.4046,Low,No Action Required
